0,5.46751
100,0.279227
200,0.214067
300,0.0677484
400,0.213347
500,0.12216
600,0.105925
700,0.0243617
800,0.125544
900,0.0636441
1000,0.056771
1100,0.12912
1200,0.159453
1300,0.105123
1400,0.193829
1500,0.167665
1600,0.201749
1700,0.540803
1800,0.344812
1900,0.394569
2000,0.458799
2100,0.381891
2200,0.580673
2300,0.40731
2400,0.356724
2500,0.633493
2600,0.5177
2700,0.652117
2800,0.624453
2900,0.35385
3000,0.483416
3100,0.604774
3200,0.514199
3300,0.378106
3400,0.524424
3500,0.466082
3600,0.524644
3700,0.634585
3800,0.823341
3900,0.652849
4000,0.489112
4100,0.575731
4200,0.689032
4300,0.78432
4400,0.804477
4500,0.700242
4600,0.69364
4700,0.895835
4800,0.677346
4900,0.832898
5000,0.731937
5100,0.672139
5200,0.672966
5300,0.529576
5400,0.683153
5500,0.742586
5600,0.683415
5700,0.546886
5800,0.806005
5900,0.620478
6000,0.588253
6100,0.675705
6200,0.561471
6300,0.792785
6400,0.591185
6500,0.655153
6600,0.585644
6700,0.604319
6800,0.47307
6900,0.499701
7000,0.502165
7100,0.404978
7200,0.444717
7300,0.468817
7400,0.503533
7500,0.556167
7600,0.432114
7700,0.373526
7800,0.470749
7900,0.404757
8000,0.507246
8100,0.455145
8200,0.51475
8300,0.499191
8400,0.512296
8500,0.315905
8600,0.487239
8700,0.367602
8800,0.294018
8900,0.239688
9000,0.427274
9100,0.517578
9200,0.415162
9300,0.340137
9400,0.367048
9500,0.496041
9600,0.320096
9700,0.45774
9800,0.343743
9900,0.488298
10000,0.500246
10100,0.31212
10200,0.438772
10300,0.347588
10400,0.373709
10500,0.350682
10600,0.252144
10700,0.295069
10800,0.328255
10900,0.396874
11000,0.319538
11100,0.35693
11200,0.26743
11300,0.312579
11400,0.379926
11500,0.407268
11600,0.28131
11700,0.286104
11800,0.305618
11900,0.366474
12000,0.376973
12100,0.341997
12200,0.296688
12300,0.338074
12400,0.315222
12500,0.232679
12600,0.247091
12700,0.265499
12800,0.243129
12900,0.213357
13000,0.219193
13100,0.240138
13200,0.242366
13300,0.286389
13400,0.245879
13500,0.196416
13600,0.177108
13700,0.259798
13800,0.211011
13900,0.159488
14000,0.198317
14100,0.234529
14200,0.141575
14300,0.198443
14400,0.139242
14500,0.152143
14600,0.185318
14700,0.162347
14800,0.177805
14900,0.145246
15000,0.147836
15100,0.355447
15200,0.136642
15300,0.169889
15400,0.15481
15500,0.10811
15600,0.154028
15700,0.207327
15800,0.199708
15900,0.11652
16000,0.16364
16100,0.12237
16200,0.270238
16300,0.151158
16400,0.158783
16500,0.191014
16600,0.210051
16700,0.193958
16800,0.331792
16900,0.0997871
17000,0.255932
17100,0.190296
17200,0.129632
17300,0.173745
17400,0.246058
17500,0.194226
17600,0.238158
17700,0.170644
17800,0.177474
17900,0.149102
18000,0.227173
18100,0.208366
18200,0.134302
18300,0.150458
18400,0.178628
18500,0.0912597
18600,0.185713
18700,0.15074
18800,0.123985
18900,0.114886
19000,0.178833
